# in_testing: False
# method: euler
# panel: Control
# simulation_clock: 0.05000000000000000278
# C: 0.00050000000000000001
# E_leak: -70
# theta: -50
# v_reset: -55
# g_L: 0.00000002500000000000
# g_ampa: 0.00000000005000000000
# g_gaba: 0.00000000004000000000
# g_nmda: 0.00000000090000000000
# tau_ampa_ms: 2
# tau_gaba_ms: 5
# tau_nmda_rise: 2
# tau_nmda_decay: 100
# up_state: {'N': 0, 'nu': 0, 'N_nmda': 1, 'nu_nmda': 1}
# down_state: {'N_E': 100, 'gamma': 4, 'nu': 10, 'N_nmda': 10, 'nu_nmda': 2}
# smoothened_rate_width: 10
# pannel: scan_nu_nmda
N,v_steady,g_nmda_steady,x_nmda_steady,s_nmda_steady,v_mean,v_var,g_nmda_mean,g_nmda_var,x_nmda_mean,x_nmda_var,s_nmda_mean,s_nmda_var,corr_coef_x_s,i_nmda_mean,i_nmda_var,mean_rate,num_spikes,mean_isi,std_isi,cv_isi
172,-69.89358359117301233709,0.03806372608257649337,0.34399999999999891775,0.94505494505493881086,-69.87196669485756217455,0.01450329097954518483,0.03684233159188955026,0.00000429392993212791,0.29704982917558647726,0.14441190860257224760,0.91349974357805985292,0.00253221353235153325,0.38387276011042148482,-0.00257418808484297231,0.00000002068477998382,0.00000000000000000000,0,,,
173,-69.89354961999299575837,0.03807589562575654230,0.34599999999999891953,0.94535519125682443420,-69.87222622731769661186,0.01446296727559768548,0.03673204924640308816,0.00000692845767643339,0.32233674979931886684,0.16940508741837187467,0.91082855489309588748,0.00424620890450424886,0.39101120855035070845,-0.00256652632855555772,0.00000003373537551996,0.00000000000000000000,0,,,
174,-69.89351601796273882883,0.03808793293953888909,0.34799999999999892131,0.94565217391303735273,-69.87095987428958210330,0.01498322854683911340,0.03701460624526812376,0.00000597546880248658,0.36401009828974256743,0.19479791570415230795,0.91779035604136749438,0.00368955531304863667,0.41894639585372484003,-0.00258623914069395448,0.00000002914865256187,0.00000000000000000000,0,,,
175,-69.89348277909769535654,0.03809984016740623758,0.34999999999999892308,0.94594594594593983672,-69.87106871408890640396,0.01523701683042253535,0.03686820692321508136,0.00000445871826623595,0.32157518083377045759,0.16425380100169401087,0.91414256289764916907,0.00272042761058470745,0.42965825508009919398,-0.00257599629248736863,0.00000002165616343648,0.00000000000000000000,0,,,
176,-69.89344989754195580645,0.03811161940676151966,0.35199999999999892486,0.94623655913977888776,-69.87189085784987696570,0.01550332429003263915,0.03654454331391107647,0.00000834933297187972,0.30975072133641201599,0.16794441636242621319,0.90606655099060073866,0.00494706670537384350,0.39445311035745889150,-0.00255334585168481886,0.00000004031924059912,0.00000000000000000000,0,,,
177,-69.89341736756482248438,0.03812327271015959751,0.35399999999999892664,0.94652406417111700776,-69.86911947864723515522,0.01531227890355001467,0.03759674820268116280,0.00000252277697949328,0.37091138779963161998,0.18365390984233948002,0.93205977585082133707,0.00145473982060415389,0.40098263177141119096,-0.00262679926054289973,0.00000001205211866322,0.00000000000000000000,0,,,
178,-69.89338518355755525135,0.03813480208649938641,0.35599999999999892841,0.94680851063829185588,-69.86924992438261483585,0.01521893416145251969,0.03754635117808201999,0.00000231797518669881,0.35721537924015406285,0.15987673798986459794,0.93084163086458149294,0.00137473225776175165,0.41177156301406742100,-0.00262329965659965740,0.00000001114278600297,0.00000000000000000000,0,,,
179,-69.89335334003003197267,0.03814620950217870871,0.35799999999999893019,0.94708994708994109768,-69.87096865910547194289,0.01532776723404714707,0.03695076967048305933,0.00000410566222121921,0.31499206087525372100,0.17407173913250423292,0.91612373507416788865,0.00239164399022421181,0.39328420054686691332,-0.00258171932672489942,0.00000001970930714168,0.00000000000000000000,0,,,
180,-69.89332183160769318420,0.03815749688221204555,0.35999999999999893197,0.94736842105262564218,-69.86966819158507746579,0.01526686500237106961,0.03739282752201360943,0.00000226323544589534,0.34497639737858942777,0.16457080952738850632,0.92710603660652279867,0.00142950953561499380,0.41535235787963353804,-0.00261262218141402594,0.00000001105835834837,0.00000000000000000000,0,,,
181,-69.89329065302851518027,0.03816866611131362191,0.36199999999999893374,0.94764397905758568363,-69.86932978430770901923,0.01545836552550617672,0.03745398800087339219,0.00000333861396927918,0.35579957273734769130,0.16232627423544829237,0.92854582911182548255,0.00198737672754180144,0.38190585177226837876,-0.00261684229849947370,0.00000001609954310441,0.00000000000000000000,0,,,
182,-69.89325979914006836680,0.03817971903494651181,0.36399999999999893552,0.94791666666666074548,-69.86902091964452665707,0.01542310825404292519,0.03754535532991949004,0.00000233266022948988,0.35710083122153513102,0.17275912852567265610,0.93080373249745451680,0.00138502947526588011,0.40499153605083970664,-0.00262322116868678830,0.00000001122038535989,0.00000000000000000000,0,,,
183,-69.89322926489667509031,0.03819065746033917935,0.36599999999999893729,0.94818652849740348021,-69.86901712286532983853,0.01529234039526509992,0.03756547406246455584,0.00000183112067394734,0.35269109669197373780,0.17531195728932075228,0.93132875748340071542,0.00112094155266851628,0.41333074933647356852,-0.00262464482004416298,0.00000000885657285566,0.00000000000000000000,0,,,
184,-69.89319904535665273215,0.03820148315747044082,0.36799999999999893907,0.94845360824741686834,-69.87015506175106338560,0.01483702719760894920,0.03731941790969847683,0.00000341820278008370,0.36242339651123584021,0.17939105314364717225,0.92534306624228623850,0.00219315968773602923,0.41445186628743180268,-0.00260753293301122522,0.00000001680724792310,0.00000000000000000000,0,,,
185,-69.89316913567971312204,0.03821219786002440916,0.36999999999999894085,0.94871794871794290493,-69.87012177057847850392,0.01545522179608378212,0.03719913367626882794,0.00000518278393813831,0.34156831482413235745,0.17074316343811465901,0.92224092676521607359,0.00306994153888294572,0.35736152448885966093,-0.00259904493555907987,0.00000002500190950671,0.00000000000000000000,0,,,
186,-69.89313953112423405400,0.03822280326631608688,0.37199999999999894262,0.94897959183672897510,-69.86912269906181904844,0.01536210850446786610,0.03756061855505306302,0.00000273556483050781,0.37929482570426348298,0.19998028574023499204,0.93118449030252137266,0.00162554305283549609,0.42637110402076278115,-0.00262428905981404274,0.00000001317108898949,0.00000000000000000000,0,,,
187,-69.89311022704494291702,0.03823330104018844017,0.37399999999999894440,0.94923857868019734241,-69.86924155630590860255,0.01535713136762390484,0.03754313052259694583,0.00000312623457897807,0.38644014176010255124,0.18637476329381341689,0.93074625426008561480,0.00184076569393837233,0.43671980182861691588,-0.00262306384549460762,0.00000001502816759422,0.00000000000000000000,0,,,
188,-69.89308121889033031948,0.03824369281188309128,0.37599999999999889067,0.94949494949494384066,-69.87087780702945849498,0.01527087091207496132,0.03692957052366991483,0.00000936475098671064,0.35580739223272611627,0.18054007749778552827,0.91571054253158867819,0.00584877899557755682,0.36177907192918201673,-0.00258031600766992723,0.00000004582973642675,0.00000000000000000000,0,,,
189,-69.89305250220033371988,0.03825398017888394231,0.37799999999999889244,0.94974874371858730715,-69.86919560239289239689,0.01513145587748811888,0.03756114265965184579,0.00000384139868621982,0.39855390214291935846,0.20424303452797032410,0.93120279684594631231,0.00231287232397169419,0.39776624531393484085,-0.00262432988854483656,0.00000001858939225952,0.00000000000000000000,0,,,
190,-69.89302407260413474432,0.03826416470673581899,0.37999999999999889422,0.94999999999999440448,-69.86854069487250740167,0.01524980713146359933,0.03777810891592824766,0.00000226091671520590,0.40491873040946685380,0.19592971416361054660,0.93658023132292955726,0.00139599992387470112,0.42750738204371002693,-0.00263948773506595498,0.00000001097662980901,0.00000000000000000000,0,,,
191,-69.89299592581781439549,0.03827424792983899482,0.38199999999999889599,0.95024875621889992594,-69.87024683823445059261,0.01533661481757614409,0.03710239731398819879,0.00000379194330103370,0.33265267665108338990,0.17656720312859569555,0.91988080012898199023,0.00226918359435926593,0.41858521957396443991,-0.00259231243043810946,0.00000001831958719793,0.00000000000000000000,0,,,
192,-69.89296805764229247870,0.03828423135221958873,0.38399999999999889777,0.95049504950494489997,-69.86831819815014910091,0.01533895244348641197,0.03788835448396286193,0.00000281951445199778,0.44689358832330655646,0.23089864135503709863,0.93922530366578671490,0.00159756054254705094,0.43702896914894673319,-0.00264712942445960442,0.00000001341915778629,0.00000000000000000000,0,,,
193,-69.89294046396119597375,0.03829411644827753619,0.38599999999999889955,0.95073891625615214451,-69.86970361843629007126,0.01417655640196338260,0.03766081558552723807,0.00000246029166719758,0.39426188618162899546,0.19123350233866812098,0.93380674147485320802,0.00164409092446553729,0.40204481620700838196,-0.00263138695620913129,0.00000001221487330604,0.00000000000000000000,0,,,
194,-69.89291314073885530433,0.03830390466351254325,0.38799999999999890132,0.95098039215685725711,-69.86766578716748199440,0.01528710234266330084,0.03809369228350059644,0.00000129915642943856,0.42508552285086614875,0.18097566248263763367,0.94429208944957765404,0.00068732722513225328,0.43280986002089888443,-0.00266146014699690080,0.00000000604810726047,0.00000000000000000000,0,,,
195,-69.89288608401831481842,0.03831359741522857854,0.38999999999999890310,0.95121951219511646780,-69.86869446582640819088,0.01522211648431144419,0.03777529932714726590,0.00000220905917371759,0.39551509558252245791,0.20392712133934381979,0.93647218224763872918,0.00128004130636065342,0.39392204823676113534,-0.00263926487583890238,0.00000001055671313666,0.00000000000000000000,0,,,
196,-69.89285928991944274458,0.03832319609321820086,0.39199999999999890488,0.95145631067960623195,-69.86973251656596062276,0.01525726344004760607,0.03741512177018471719,0.00000368098155807252,0.37245373357217514965,0.18214813292272569178,0.92756518471802851256,0.00211852472549981571,0.42844196215746066514,-0.00261411463066782987,0.00000001760939051140,0.00000000000000000000,0,,,
197,-69.89283275463705535913,0.03833270206042666689,0.39399999999999890665,0.95169082125603321476,-69.86798039441514163173,0.01541619303454805703,0.03794343747987745374,0.00000211828734728418,0.43755828055463608095,0.22681619858790977307,0.94058112520428882597,0.00118488488898497264,0.45448456114543261952,-0.00265097145852999892,0.00000001003400119744,0.00000000000000000000,0,,,
198,-69.89280647443916905104,0.03834211665359730375,0.39599999999999890843,0.95192307692307154277,-69.86925854024801196829,0.01526317666427791549,0.03753934479819406173,0.00000340919868759957,0.39127497469105076977,0.21093764184667013195,0.93065513016952416958,0.00201967466236151801,0.41706483488711898477,-0.00262280120024074035,0.00000001641774576630,0.00000000000000000000,0,,,
199,-69.89278044566512448910,0.03835144118389809814,0.39799999999999891021,0.95215311004784153326,-69.86837312926539311775,0.01518910771437633096,0.03779725580640597854,0.00000223467529428913,0.40363982182931879006,0.19668764841387859077,0.93702999979543111220,0.00135624878093257382,0.43391278273340916360,-0.00264080856892041785,0.00000001080336739102,0.00000000000000000000,0,,,
200,-69.89275466472406606044,0.03836067693753019564,0.39999999999999891198,0.95238095238094699901,-69.86805042650262009829,0.01521638923858459856,0.03796137164188121554,0.00000180027856915351,0.44179052824259501531,0.22401036234951632320,0.94107991133041957177,0.00108359978970283695,0.46274086603336117562,-0.00265226201280150580,0.00000000866842218065,0.00000000000000000000,0,,,
201,-69.89272912809315130289,0.03836982517631971207,0.40199999999999891376,0.95260663507108467307,-69.86916786351996222493,0.01530383000220899431,0.03757580811091480039,0.00000301028302244320,0.39500451934999492032,0.21369076176980697501,0.93155780030314516704,0.00178575457168594128,0.42549120863701783701,-0.00262534837895989125,0.00000001449857806480,0.00000000000000000000,0,,,
202,-69.89270383231594507834,0.03837888713829219062,0.40399999999999891553,0.95283018867923996442,-69.86931261342209609211,0.01494094966792796839,0.03761675275842679689,0.00000240007699452268,0.39214716236419333573,0.20478344160565487009,0.93262405761087574518,0.00148958414460627115,0.43796933853754338450,-0.00262824471146596737,0.00000001167693964559,0.00000000000000000000,0,,,
203,-69.89267877400101269814,0.03838786403823116894,0.40599999999999891731,0.95305164319248303340,-69.86839512810750818517,0.01534048719244186440,0.03786476678752805775,0.00000212676118507551,0.42538539027977168017,0.21078815052071325775,0.93866021884420014487,0.00120335149054908927,0.45825590650557951333,-0.00264549521511968236,0.00000001010385957008,0.00000000000000000000,0,,,
204,-69.89265394982018619885,0.03839675706822118922,0.40799999999999891909,0.95327102803737795433,-69.86955974458570040042,0.01392603288825298644,0.03780779429591120400,0.00000184895200822302,0.40461395790605581002,0.19389841166300972319,0.93740395509310747713,0.00119417951779375261,0.40974617882380925948,-0.00264162427924504806,0.00000000908398940405,0.00000000000000000000,0,,,
205,-69.89262935650728536530,0.03840556739817519577,0.40999999999999892086,0.95348837209301806617,-69.86768623830586477652,0.01533798915405352147,0.03810465315727378649,0.00000170199269494873,0.45877069507453283048,0.23198396223067815902,0.94458326872881659408,0.00097014416396585287,0.43691817732997095813,-0.00266223920522402294,0.00000000808273487065,0.00000000000000000000,0,,,
206,-69.89260499085655453655,0.03841429617634799232,0.41199999999999892264,0.95370370370369850210,-69.86810233125692093381,0.01540146494561589127,0.03787763491881130512,0.00000171003978555852,0.40217879613790519233,0.19333595719339330410,0.93900175424570375693,0.00102086561599282156,0.41986988600150704221,-0.00264641017763986948,0.00000000821888941324,0.00000000000000000000,0,,,
207,-69.89258084972134099644,0.03842294452983489178,0.41399999999999892442,0.95391705069123911009,-69.86895798591342554573,0.01508276236716708275,0.03767554601683704291,0.00000249814077822105,0.40632236256797693574,0.21057017260840063533,0.93406222816716533153,0.00154662148578063119,0.45046743182522458460,-0.00263233955811575590,0.00000001215395434422,0.00000000000000000000,0,,,
208,-69.89255693001268809894,0.03843151356505682820,0.41599999999999892619,0.95412844036696731198,-69.86804134573829117016,0.01532819474798647295,0.03794118694965353811,0.00000150581683525628,0.41514527230202913355,0.20551705697389405225,0.94060492530750339224,0.00095030592408609435,0.42684887603353860452,-0.00265086940294344698,0.00000000732816593441,0.00000000000000000000,0,,,
209,-69.89253322869805629125,0.03844000436823249295,0.41799999999999892797,0.95433789954337389094,-69.86884731102921364254,0.01530018038514741226,0.03765672442584247492,0.00000236365862694750,0.39071631041287929742,0.20486712649676025455,0.93355766923030458759,0.00140801028863484141,0.42112429932721145986,-0.00263099779249619577,0.00000001138132325400,0.00000000000000000000,0,,,
210,-69.89250974280004413686,0.03844841800583705116,0.41999999999999892975,0.95454545454544947880,-69.86833244426505018509,0.01532922633785678730,0.03785993890114208726,0.00000231759832208506,0.44263175868395121526,0.22116703502393117442,0.93858573155543278954,0.00141278253987264899,0.47884849168230975147,-0.00264518896921507205,0.00000001121589873119,0.00000000000000000000,0,,,
211,-69.89248646939512354948,0.03845675552504882605,0.42199999999999893152,0.95475113122171439972,-69.86737458940264389184,0.01538266380346929238,0.03814203927996527577,0.00000198449152635416,0.48328193220119280982,0.24416191417337604341,0.94551526710386102348,0.00118945655927790977,0.43409520030338388796,-0.00266485523915583646,0.00000000955566033370,0.00000000000000000000,0,,,
212,-69.89246340561241765954,0.03846501795418376390,0.42399999999999893330,0.95495495495494986393,-69.86802441969859955861,0.01525717971134308952,0.03801073378136840542,0.00000208286898612629,0.44866468120280555976,0.21927207194880277141,0.94225371935814472568,0.00116558161451209221,0.44522800977605364592,-0.00265567634940987998,0.00000000986576384022,0.00000000000000000000,0,,,
213,-69.89244054863253552412,0.03847320630311832496,0.42599999999999893507,0.95515695067264072549,-69.86857360249584303347,0.01529239855362179643,0.03779116883288148598,0.00000221052091451022,0.40391231970258512085,0.19462261303344732810,0.93688985177053918374,0.00133581599009653467,0.40831373683581850820,-0.00264039038527004921,0.00000001067280700640,0.00000000000000000000,0,,,
214,-69.89241789568643525854,0.03848132156370074469,0.42799999999999893685,0.95535714285713779770,-69.86838906354060441117,0.01548897109472263840,0.03780994257760952881,0.00000205341627989461,0.41426221904250959405,0.21177512600804129783,0.93730756023033834357,0.00116625320328875097,0.46712380918422219400,-0.00264166865019381004,0.00000000975549652984,0.00000000000000000000,0,,,
215,-69.89239544405427295715,0.03848936471015174110,0.42999999999999893863,0.95555555555555060643,-69.86824288201920296615,0.01544227978547642668,0.03789598327591984367,0.00000284871807682824,0.47422603540755114970,0.25150933185831059191,0.93940767869133945389,0.00161063553419703970,0.49326171133168617011,-0.00264765772416104177,0.00000001355211734911,0.00000000000000000000,0,,,
216,-69.89237319106436530092,0.03849733669945422376,0.43199999999999894040,0.95575221238937557722,-69.86940274226967062532,0.01535300249888307648,0.03751328253267775109,0.00000289256077289402,0.36372551255967844330,0.16913304767704750997,0.92998566341555310988,0.00164201106196010293,0.41113286751387440043,-0.00262096398582081997,0.00000001377624070745,0.00000000000000000000,0,,,
217,-69.89235113409205268908,0.03850523847173300401,0.43399999999999894218,0.95594713656387175771,-69.86828694913903348152,0.01521689428139308756,0.03790717826492692039,0.00000189258152354737,0.42399732269423950903,0.21487401585352128297,0.93971308536131181732,0.00107333638637397387,0.44592429295744623330,-0.00264845955181115767,0.00000000898791738209,0.00000000000000000000,0,,,
218,-69.89232927055871869015,0.03851307095062439512,0.43599999999999894396,0.95614035087718807215,-69.86743146760531431028,0.01539465437944982293,0.03816254408245037949,0.00000152306894480493,0.47499299851337434264,0.24567260334142276834,0.94602218832160511752,0.00089519359400742394,0.44798298548628479043,-0.00266628671772318636,0.00000000728031331402,0.00000000000000000000,0,,,
219,-69.89230759793080949294,0.03852083504363594535,0.43799999999999889022,0.95633187772925276615,-69.86804018460399845480,0.01516477120612656077,0.03797774765662511459,0.00000143153805388577,0.42599297955156700812,0.19007757065698116516,0.94151590990533629011,0.00091592973073260919,0.44887021366763990571,-0.00265342756819804231,0.00000000699341957249,0.00000000000000000000,0,,,
220,-69.89228611371882493586,0.03852853164249706724,0.43999999999999889200,0.95652173913042992659,-69.86854899591338607934,0.01550921761222037731,0.03775120525380110809,0.00000299356619954796,0.42925124466834524428,0.23191582253534004376,0.93586283071832598868,0.00175631434436243476,0.44009805173151500535,-0.00263757290459427137,0.00000001437333577716,0.00000000000000000000,0,,,
221,-69.89226481547630953628,0.03853616162350059077,0.44199999999999889377,0.95670995670995184756,-69.86943908517118018153,0.01434460778745185947,0.03778361955238351833,0.00000381874174920419,0.44788919917491054612,0.22592591991817387309,0.93672227533738317007,0.00227911341465345365,0.42203048064724796307,-0.00263987723320712646,0.00000001843922358550,0.00000000000000000000,0,,,
222,-69.89224370079902826092,0.03854372584783505307,0.44399999999999889555,0.95689655172413312645,-69.86954685566558964638,0.01533108401265004771,0.03739715362958965367,0.00000382833999349098,0.37893708422747035547,0.20324961502576677219,0.92719385745089022421,0.00237371105478596019,0.41135830104683790420,-0.00261291109284233960,0.00000001866383922566,0.00000000000000000000,0,,,
223,-69.89222276732400018773,0.03855122516190898768,0.44599999999999889733,0.95708154506437281839,-69.86846237770808443202,0.01520972666428666541,0.03785467493088288254,0.00000193506259115800,0.41048176397228530732,0.18406223840653915258,0.93844416017550302822,0.00114428634733054432,0.43667431606159023971,-0.00264481399774087016,0.00000000928781403749,0.00000000000000000000,0,,,
224,-69.89220201272861743291,0.03855866039766655401,0.44799999999999889910,0.95726495726495253180,-69.86817265564549472856,0.01537183994476622184,0.03791791525117540335,0.00000215437843680979,0.43286868688235813352,0.22406061773863142350,0.93998014209496671967,0.00124569091544351443,0.43027935480038076443,-0.00264920994620914492,0.00000001028440373205,0.00000000000000000000,0,,,
225,-69.89218143472982092135,0.03856603237289518704,0.44999999999999890088,0.95744680851063357352,-69.86890055823945999691,0.01527537168870274180,0.03762400286083616291,0.00000285934613754645,0.40358009224746216326,0.22259933137649740020,0.93274858541182348315,0.00170495886521712615,0.43476016723061727820,-0.00262871258532399767,0.00000001377964307765,0.00000000000000000000,0,,,
226,-69.89216103108320510273,0.03857334189152545473,0.45199999999999890266,0.95762711864406302453,-69.86840962943398380958,0.01430474144954350588,0.03811128160223171968,0.00000160118400637806,0.46724841314732784570,0.23225134858635942958,0.94482638842846677907,0.00098240870167134163,0.45793635202072441315,-0.00266275771043025973,0.00000000774446891544,0.00000000000000000000,0,,,
227,-69.89214079958225056544,0.03858058974392335194,0.45399999999999890443,0.95780590717299107784,-69.86887708339916969180,0.01504212616253241055,0.03774429353009692983,0.00000290361894583274,0.43153132304109098616,0.24709077452909236627,0.93571598691489521471,0.00170858265065713466,0.44122675909227987434,-0.00263710708042621958,0.00000001394860650144,0.00000000000000000000,0,,,
228,-69.89212073805752822864,0.03858777670717513514,0.45599999999999890621,0.95798319327730618866,-69.86838339603988856652,0.01532607070787146697,0.03786159907997218438,0.00000285674867309664,0.44376500818469927223,0.22758440142167848941,0.93859508629225740783,0.00168088597743828788,0.43496935191368929496,-0.00264528329414698456,0.00000001372628549150,0.00000000000000000000,0,,,
229,-69.89210084437591774531,0.03859490354536500301,0.45799999999999890798,0.95815899581589492051,-69.86870204500861802899,0.01533834696065003098,0.03767088827678335278,0.00000305221803323546,0.40448730251801989777,0.20125028322231255928,0.93389915766321596191,0.00182978086580027374,0.42348189543620656794,-0.00263198050160026254,0.00000001473606656366,0.00000000000000000000,0,,,
230,-69.89208111643979748351,0.03860197100984612967,0.45999999999999890976,0.95833333333332870740,-69.86794066459795260471,0.01524079421621779909,0.03804605312470490247,0.00000208977525437113,0.47714168133471185351,0.27100647991530818492,0.94313947185894186909,0.00119986942083200499,0.46344079618213107619,-0.00265815115140356989,0.00000000995959645149,0.00000000000000000000,0,,,
231,-69.89206155218639082705,0.03860897983950449530,0.46199999999999891154,0.95850622406638541495,-69.86714322446495373242,0.01541824321388467200,0.03824825719925865897,0.00000112321212905130,0.46760855258826672376,0.21216806607119045869,0.94812527536874824374,0.00063922510977798281,0.44479954404249449906,-0.00267226033703788380,0.00000000530747178766,0.00000000000000000000,0,,,
232,-69.89204214958699878935,0.03861593076101647176,0.46399999999999891331,0.95867768595040858681,-69.86839581174533009289,0.01537989856607892281,0.03783411545723550096,0.00000287890888334528,0.44143950035234574836,0.23550527850847552402,0.93793097404904335335,0.00172549238483143074,0.42646963786156111276,-0.00264337477225199628,0.00000001389403474663,0.00000000000000000000,0,,,
233,-69.89202290664630368155,0.03862282448909992033,0.46599999999999891509,0.95884773662550981665,-69.86764055340157142382,0.01524888941036419386,0.03810684537496467766,0.00000176495186238123,0.46355204923400505912,0.23988106871795963904,0.94464393294365955889,0.00102608879289344803,0.44973598726939856274,-0.00266239685720799472,0.00000000842455884710,0.00000000000000000000,0,,,
234,-69.89200382140172962409,0.03862966172675939142,0.46799999999999891687,0.95901639344261835340,-69.86812852033128251605,0.01541894503940519946,0.03792979803235974751,0.00000243631358068969,0.42344413150210646890,0.19963516837474171162,0.94024965376384905813,0.00137786184002025602,0.39485847196783357971,-0.00265002293039878420,0.00000001158023712747,0.00000000000000000000,0,,,
235,-69.89198489192267516046,0.03863644316552485719,0.46999999999999891864,0.95918367346938315787,-69.86754855744908354609,0.01527375755495016807,0.03814701258214184265,0.00000191736275462353,0.49964852800369630170,0.26948907043084352475,0.94564035827798809120,0.00113329866384366562,0.46884546924831027592,-0.00266520400098340087,0.00000000919905522161,0.00000000000000000000,0,,,
236,-69.89196611630995903397,0.03864316948568494170,0.47199999999999892042,0.95934959349593040834,-69.86801527238276321441,0.01519102188240206534,0.03799591841915432588,0.00000199928045758547,0.44356328659329435915,0.22474454846962266252,0.94194336829610392225,0.00122269739110654734,0.41712269472697738326,-0.00265468066766591732,0.00000000967403122562,0.00000000000000000000,0,,,
237,-69.89194749269515227752,0.03864984135651450964,0.47399999999999892220,0.95951417004048134007,-69.86691119434101437946,0.01539644863554186574,0.03833398868103121693,0.00000148442161671161,0.51124239194638165795,0.22914043665842129260,0.95022625648946423826,0.00083897552002595052,0.46998915078471603657,-0.00267823338278102771,0.00000000702451922006,0.00000000000000000000,0,,,
238,-69.89192901923995293600,0.03865645943649655136,0.47599999999999892397,0.95967741935483419358,-69.86759177521989272464,0.01550731227737910806,0.03808934853473192744,0.00000209472670444734,0.48868349036395891671,0.24829918829446753770,0.94418163170849145338,0.00118020958735652929,0.49370264956345449869,-0.00266115450028430031,0.00000000993814532159,0.00000000000000000000,0,,,
239,-69.89191069413556078871,0.03866302437353887761,0.47799999999999892575,0.95983935742971437932,-69.86748527506340167292,0.01517517894289199289,0.03818230539515996697,0.00000206413064083234,0.50938240649339061594,0.28760809683615662369,0.94651303409608855688,0.00122681743173040799,0.44367284200149070816,-0.00266766842696803189,0.00000000992250666782,0.00000000000000000000,0,,,
240,-69.89189251560212312597,0.03866953680518561004,0.47999999999999892752,0.95999999999999552358,-69.86777748413096844615,0.01541121047271432412,0.03803771176148363492,0.00000177742274364892,0.45471847271236631727,0.24506929684344011533,0.94291896882251335921,0.00099775637388474828,0.45691467581877159843,-0.00265755875367521509,0.00000000841380939153,0.00000000000000000000,0,,,
241,-69.89187448188818052586,0.03867599735882340517,0.48199999999999892930,0.96015936254979639131,-69.86768426363130402024,0.01539800706083742365,0.03808620372348171107,0.00000170677168652204,0.45933506592519535161,0.21465825764420606858,0.94410802050517761419,0.00093859493491887285,0.47792023988734849693,-0.00266093775510477292,0.00000000803702003448,0.00000000000000000000,0,,,
242,-69.89185659127002736568,0.03868240665188311944,0.48399999999999893108,0.96031746031745590653,-69.86798157294062150413,0.01545423325471196631,0.03796060546878099462,0.00000244965742412796,0.44310337509426361846,0.21055958581287426146,0.94102335946752679874,0.00142214074552349311,0.42441729224059909775,-0.00265218239869561808,0.00000001171820554159,0.00000000000000000000,0,,,
243,-69.89183884205121444211,0.03868876529203647135,0.48599999999999893285,0.96047430830039082217,-69.86751394979489759862,0.01508530724591256207,0.03821526911745981581,0.00000173570413621438,0.50228846107600588766,0.25431149693166366088,0.94733247079514082412,0.00102516881640751963,0.46671124601584534908,-0.00266997316498244564,0.00000000832003839587,0.00000000000000000000,0,,,
244,-69.89182123256200895867,0.03869507387738808923,0.48799999999999893463,0.96062992125983814873,-69.86746781352363200313,0.01535978155745210648,0.03812969763838701398,0.00000178228075607811,0.48010213138263668764,0.24872920804756895596,0.94521271913861437675,0.00106250784777820210,0.46319898962878286452,-0.00266399533975816144,0.00000000856408746979,0.00000000000000000000,0,,,
245,-69.89180376115885451327,0.03870133299666285442,0.48999999999999893641,0.96078431372548578349,-69.86723622093632002361,0.01526236741206470938,0.03824517385847061440,0.00000173909302462513,0.51169593501824295334,0.25137140162960314171,0.94807685750118408929,0.00106179527260435460,0.47419082278674995479,-0.00267206448368570871,0.00000000840323962220,0.00000000000000000000,0,,,
246,-69.89178642622388792915,0.03870754322938953912,0.49199999999999893818,0.96093749999999567013,-69.86715799071910737439,0.01542028104194352427,0.03825740028617439364,0.00000198842725799117,0.51124007779852798095,0.25548838275430718614,0.94834189608452934550,0.00115070590607465229,0.43450846102891876876,-0.00267289218171470715,0.00000000949042101322,0.00000000000000000000,0,,,
247,-69.89176922616439924241,0.03871370514607911512,0.49399999999999893996,0.96108949416341982186,-69.86783077816302522933,0.01519029811013611515,0.03806604490027801907,0.00000177001584968170,0.45731091616781993636,0.23443750125026208142,0.94362758034592042478,0.00100021963384854906,0.45888284325768424754,-0.00265954282416441335,0.00000000839211195971,0.00000000000000000000,0,,,
248,-69.89175215941237695461,0.03871981930839986374,0.49599999999999894174,0.96124031007751509215,-69.86832614494663573623,0.01531868036246729521,0.03785402272854306027,0.00000300671966445094,0.47734177427848828446,0.29129322641601801402,0.93842769148747140484,0.00181920824755210544,0.45626912846286077352,-0.00264476833882193842,0.00000001455315450219,0.00000000000000000000,0,,,
249,-69.89173522442403907462,0.03872588626934777428,0.49799999999999894351,0.96138996138995713725,-69.86731819480561966884,0.01542514384005146989,0.03817140270898636972,0.00000143897407498947,0.48316500057353739539,0.24765662210796146603,0.94625256159913184728,0.00087669755168764670,0.47941705585828775504,-0.00266691303079671276,0.00000000693456875059,0.00000000000000000000,0,,,
250,-69.89171841967932152784,0.03873190657341355619,0.49999999999999894529,0.96153846153845723421,-69.86815878351910669153,0.01538290250275398986,0.03794328557975430033,0.00000233507608239664,0.44403099269024998152,0.21737151668791096504,0.94058030026559491521,0.00130442134362635702,0.44763838147434231729,-0.00265096281500017779,0.00000001106510590225,0.00000000000000000000,0,,,
