# in_testing: False
# method: euler
# panel: scan_nu_nmda
# simulation_clock: 0.05000000000000000278
# C: 0.00050000000000000001
# E_leak: -70
# theta: -50
# v_reset: -55
# g_L: 0.00000002500000000000
# g_ampa: 0.00000000005000000000
# g_gaba: 0.00000000004000000000
# g_nmda: 0.00000000090000000000
# tau_ampa_ms: 2
# tau_gaba_ms: 5
# tau_nmda_rise: 2
# tau_nmda_decay: 100
# up_state: {'N': 0, 'nu': 0, 'N_nmda': 1, 'nu_nmda': 1}
# down_state: {'N_E': 100, 'gamma': 4, 'nu': 10, 'N_nmda': 10, 'nu_nmda': 2}
# smoothened_rate_width: 10
index,nu_nmda,n_nmda,v_steady,g_nmda_steady,x_nmda_steady,s_nmda_steady,v_mean,v_var,g_nmda_mean,g_nmda_var,x_nmda_mean,x_nmda_var,s_nmda_mean,s_nmda_var,corr_coef_x_s,i_nmda_mean,i_nmda_var,mean_rate,num_spikes,mean_isi,std_isi,cv_isi
10,1.00000000000000000000,1,-69.98980771578079895789,0.00364064910035802975,0.00199999999999999137,0.09090754229019275268,-69.99322886554678291304,0.00018549749094869095,0.00241944312458303992,0.00002807464465443831,0.00202019861919424141,0.00101880599351981569,0.06032814851381638338,0.01744203585113946950,0.16410114803370925984,-0.00016927836132378868,0.00000013740658940573,0.00000000000000000000,0,,,
11,1.10000000000000008882,1,-69.98980771578079895789,0.00364064910035802975,0.00199999999999999137,0.09090754229019275268,-69.99351049459265539099,0.00015996633219694507,0.00231392981332205526,0.00002474312170769887,0.00181817875727481744,0.00091729106513308446,0.05770739817218192846,0.01537912067167620730,0.15140729123071097750,-0.00016190293891697003,0.00000012111408619427,0.00000000000000000000,0,,,
12,1.20000000000000017764,1,-69.98980771578079895789,0.00364064910035802975,0.00199999999999999137,0.09090754229019275268,-69.99123857268669723908,0.00021217594803712278,0.00313758550871709235,0.00003291548292151903,0.00255891825097937257,0.00128910674800728994,0.07824052514136765890,0.02045429935067103605,0.15184260123535073261,-0.00021952765253968967,0.00000016110834496061,0.00000000000000000000,0,,,
13,1.30000000000000004441,1,-69.98980771578079895789,0.00364064910035802975,0.00199999999999999137,0.09090754229019275268,-69.99430633354471353869,0.00017374284585184978,0.00203605907511396952,0.00002569868038776434,0.00175083880330167648,0.00088343522338616115,0.05076250753505602564,0.01596159163468473599,0.17139358589348649420,-0.00014245046720098937,0.00000012576961833345,0.00000000000000000000,0,,,
14,1.40000000000000013323,1,-69.98980771578079895789,0.00364064910035802975,0.00199999999999999137,0.09090754229019275268,-69.99284604448216384753,0.00019253292609391903,0.00255622939006791561,0.00002934838275629803,0.00215487852714052420,0.00109086384682501752,0.06373925468417600271,0.01823248424024945594,0.16654394767046842851,-0.00017884898156098219,0.00000014363898630707,0.00000000000000000000,0,,,
15,1.50000000000000000000,1,-69.98980771578079895789,0.00364064910035802975,0.00199999999999999137,0.09090754229019275268,-69.99438495515225611143,0.00014587202134839388,0.00200745556809960469,0.00002247767559250956,0.00161615889535539348,0.00081569934878888083,0.05006303189131112302,0.01396975530553477840,0.15749088409220479701,-0.00014045850751912434,0.00000011002261999013,0.00000000000000000000,0,,,
16,1.60000000000000008882,1,-69.98980771578079895789,0.00364064910035802975,0.00199999999999999137,0.09090754229019275268,-69.99422044526274078180,0.00016441875586187696,0.00206513642176828693,0.00002480275055515600,0.00175083880330167605,0.00088346252573397416,0.05149342394223103275,0.01540707648479368828,0.17098062084534582095,-0.00014448886842889205,0.00000012138863191862,0.00000000000000000000,0,,,
17,1.70000000000000017764,1,-69.98980771578079895789,0.00364064910035802975,0.00199999999999999137,0.09090754229019275268,-69.99330813843776866179,0.00017582930970080999,0.00239773181280032591,0.00002719590650091725,0.00202019861918630852,0.00101921556390353169,0.05979102011466655431,0.01689759965528570690,0.16517865746010784722,-0.00016776217893897929,0.00000013310860517429,0.00000000000000000000,0,,,
18,1.80000000000000004441,1,-69.98980771578079895789,0.00364064910035802975,0.00199999999999999137,0.09090754229019275268,-69.99324183351578199108,0.00017187834747767528,0.00241528081696127002,0.00002648498990833943,0.00195285866522110002,0.00098497581986668921,0.06023143548592115731,0.01645879996089292044,0.15635193896535931612,-0.00016899193163543076,0.00000012963461340604,0.00000000000000000000,0,,,
19,1.90000000000000013323,1,-69.98980771578079895789,0.00364064910035802975,0.00199999999999999137,0.09090754229019275268,-69.99064238429316731072,0.00022453600975903652,0.00335088880257954427,0.00003486424979430545,0.00276093811289879676,0.00139032056957713286,0.08355771356314806164,0.02166214849864481207,0.15385424824500526508,-0.00023445059795792339,0.00000017064079704633,0.00000000000000000000,0,,,
