# in_testing: False
# method: euler
# panel: NMDA_block_no_firing
# simulation_clock: 0.05000000000000000278
# C: 0.00050000000000000001
# E_leak: -70
# theta: 100
# v_reset: -55
# g_L: 0.00000002500000000000
# g_ampa: 0.00000000005000000000
# g_gaba: 0.00000000004000000000
# g_nmda: 0.00000000090000000000
# tau_ampa_ms: 2
# tau_gaba_ms: 5
# tau_nmda_rise: 2
# tau_nmda_decay: 100
# up_state: {'N': 2000, 'nu': 82, 'N_nmda': 0, 'nu_nmda': 0}
# down_state: {'N_E': 100, 'gamma': 4, 'nu': 10, 'N_nmda': 0, 'nu_nmda': 0}
# smoothened_rate_width: 10
# x_nmda: 0
N,v_steady,g_e_steady,g_i_steady,g_nmda_steady,x_nmda_steady,s_nmda_steady,v_mean,v_var,g_e_mean,g_e_var,g_i_mean,g_i_var,g_nmda_mean,g_nmda_var,x_nmda_mean,x_nmda_var,s_nmda_mean,s_nmda_var,mean_rate,num_spikes,mean_isi,std_isi,cv_isi
11,-69.80730166570023698114,0.07379999999999974081,0.03279999999999967664,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-69.80242088998284089030,0.03776251680828774521,0.07386495574460323621,0.00186107649533456582,0.03327452810868027772,0.00066910226914572630,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,,,
12,-69.78450953223077135590,0.08199999999999975364,0.03279999999999967664,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-69.77935069865648642917,0.03763880347460397957,0.08213562875050346712,0.00205575217681480335,0.03306800727900904846,0.00067296481295126736,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,,,
13,-69.76173227719894498478,0.09019999999999975260,0.03279999999999967664,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-69.75791192663301387711,0.03779456322229840515,0.08979341453788343419,0.00231041674636245581,0.03261806038683291026,0.00065429031734573712,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,,,
14,-69.73896988604083446717,0.09839999999999973768,0.03279999999999967664,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-69.73449679486304830789,0.03821018409771641949,0.09821503490623324784,0.00250526081146340779,0.03251030655820903031,0.00067410114243516834,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,,,
15,-69.74566161383468454460,0.09839999999999973768,0.04919999999999968149,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-69.74102149943450967839,0.03750809817690119174,0.09846193849429828171,0.00248603326224661279,0.05015510777656122243,0.00100983515326759886,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,,,
16,-69.72292672067951002646,0.10659999999999975051,0.04919999999999968149,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-69.71914536982406218613,0.03778817767122496368,0.10628138564616046446,0.00266328611639203745,0.04965098222803702999,0.00102047718270755882,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,,,
17,-69.70020664441540247935,0.11479999999999974947,0.04919999999999968149,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-69.69448544129943456937,0.03775002710740525680,0.11515026042722473210,0.00288141184781241615,0.04941285705959586744,0.00099124022181889008,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,,,
18,-69.67750137056233938893,0.12299999999999948475,0.04919999999999968149,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-69.67122980062367787468,0.03799388695860596993,0.12350401399620755671,0.00308689180738785235,0.04908510004277102934,0.00098174304343456669,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,,,
19,-69.65481088465908499074,0.13119999999999948370,0.04919999999999968149,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-69.64937414822533412462,0.03750388384607249853,0.13141896744028014332,0.00329356926319143229,0.04916537182411930690,0.00100263978867067569,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,,,
20,-69.66154432309140531743,0.13119999999999948370,0.06559999999999935327,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-69.65507087977891842456,0.03756357994005911360,0.13183444186840209689,0.00331941815726383019,0.06584398430706943361,0.00133917243411274902,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,,,
21,-69.63888117437291214173,0.13939999999999949654,0.06559999999999935327,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-69.63512855001738444116,0.03765911342195085720,0.13906959613574407242,0.00345505012904286264,0.06591355136091162081,0.00131113826725625889,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,,,
22,-69.61623276696609252667,0.14759999999999948161,0.06559999999999935327,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-69.61177994480749475770,0.03830554373278626662,0.14743770947624385004,0.00372307855898366133,0.06531886143766048314,0.00132285093533943241,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,,,
23,-69.59359908649278736448,0.15579999999999949445,0.06559999999999935327,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-69.59025906603829980668,0.03798630775137334242,0.15521297572565023737,0.00388795143521702188,0.06510785636810920152,0.00132595115096704715,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,,,
24,-69.57098011859361008646,0.16399999999999950728,0.06559999999999935327,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-69.56641876740962970871,0.03781676076176136020,0.16391452434892767043,0.00411450152486091732,0.06552318200657292202,0.00128981454830258630,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,,,
25,-69.57775489186680317744,0.16399999999999950728,0.08199999999999935119,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-69.57096410373516448544,0.03792978367388921690,0.16456647085786321738,0.00418948673785997025,0.08095001152185275772,0.00162332067419219701,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,,,
26,-69.55516310158584758483,0.17219999999999952012,0.08199999999999935119,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-69.55086020918938061186,0.03787260204029399557,0.17202635944204841545,0.00429131662161328156,0.08204403778747523801,0.00163550275492981359,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,,,
27,-69.53258597758207315565,0.18039999999999950520,0.08199999999999935119,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-69.52832675967862030575,0.03799838610770576997,0.18025926519437918127,0.00458872481673460505,0.08230521689005823593,0.00162124472143613239,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,,,
28,-69.51002350557838838085,0.18859999999999946252,0.08199999999999935119,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-69.50615185668171136513,0.03764984209879015942,0.18820973868696871945,0.00472183657922541945,0.08154701197656570588,0.00165394211017029003,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,,,
29,-69.48747567131626112769,0.19679999999999947535,0.08199999999999935119,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-69.48344938252473923512,0.03815166465625272063,0.19658781902658434282,0.00493239789553154458,0.08227224813916124424,0.00166087705192096715,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,,,
30,-69.49429140706811836026,0.19679999999999947535,0.09839999999999936298,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-69.48816480376262916252,0.03823746108893692763,0.19745166456636387142,0.00494797613121653740,0.09940422515054828101,0.00195349049510524240,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,,,
