# in_testing: False
# method: euler
# panel: Control
# simulation_clock: 0.05000000000000000278
# C: 0.00050000000000000001
# E_leak: -70
# theta: -50
# v_reset: -55
# g_L: 0.00000002500000000000
# g_ampa: 0.00000000005000000000
# g_gaba: 0.00000000004000000000
# g_nmda: 0.00000000090000000000
# tau_ampa_ms: 2
# tau_gaba_ms: 5
# tau_nmda_rise: 2
# tau_nmda_decay: 100
# up_state: {'N': 2000, 'nu': 82, 'N_nmda': 10, 'nu_nmda': 10}
# down_state: {'N_E': 100, 'gamma': 4, 'nu': 10, 'N_nmda': 10, 'nu_nmda': 2}
# smoothened_rate_width: 10
N,v_steady,g_e_steady,g_i_steady,g_nmda_steady,x_nmda_steady,s_nmda_steady,v_mean,v_var,g_e_mean,g_e_var,g_i_mean,g_i_var,g_nmda_mean,g_nmda_var,x_nmda_mean,x_nmda_var,s_nmda_mean,s_nmda_var,mean_rate,num_spikes,mean_isi,std_isi,cv_isi
32,-69.34564426895492772474,0.21319999999999950102,0.09839999999999936298,0.03782199371913771979,0.19999999999999945599,0.90909090909089884658,-69.34849712291156720312,0.03752974101713212746,0.21185915270796287779,0.00534430073828057444,0.09807355619977019268,0.00194744647403960708,0.03636304152229256209,0.00001049303979467276,0.20519988520749632421,0.10332562359365569937,0.87430243592084289084,0.00603101802170200388,0.00000000000000000000,0,,,
33,-69.35257510193898156103,0.21319999999999950102,0.11479999999999934701,0.03780649549501182566,0.19999999999999945599,0.90909090909089884658,-69.35193891657863218825,0.03683369115909326114,0.21340079445156531768,0.00543000922483120006,0.11489228164561030021,0.00230502770536530769,0.03614858412424554884,0.00001117176114742162,0.19769988225499982026,0.10022154442621988846,0.86926609052205427997,0.00644772006374659968,0.00000000000000000000,0,,,
34,-69.33002491360294072820,0.22139999999999951386,0.11479999999999934701,0.03785694275046323082,0.19999999999999945599,0.90909090909089884658,-69.32699031548065704555,0.03746123475569704264,0.22237331462169571128,0.00561353776140033692,0.11420432034893319984,0.00229527184523669941,0.03618840620406618691,0.00001063317987171759,0.19519848495487482354,0.09947642821201052588,0.86890814422474937917,0.00608936201152567892,0.00000000000000000000,0,,,
35,-69.30748929933578494911,0.22959999999999949893,0.11479999999999934701,0.03790742138466911271,0.19999999999999945599,0.90909090909089884658,-69.30858612823676878634,0.03809767784139215380,0.22885105198170979657,0.00585359344608414166,0.11330683173253429386,0.00225999801871986034,0.03630578047395045110,0.00001130546923064056,0.20083333333299385748,0.10177668472954351508,0.87077948688856776638,0.00644481355410556761,0.00000000000000000000,0,,,
36,-69.28496824506885332084,0.23779999999999901217,0.11479999999999934701,0.03795793137747304619,0.19999999999999945599,0.90909090909089884658,-69.28415930485356000190,0.03716244742055483524,0.23792058281359002025,0.00597553426033829195,0.11513434814057051103,0.00231302101470099927,0.03647739240912346165,0.00001018372487744037,0.20303213796957259030,0.10191767918346829325,0.87362297760691343118,0.00580762489443400077,0.00000000000000000000,0,,,
37,-69.26246173675164641281,0.24599999999999896949,0.11479999999999934701,0.03800847270869576328,0.19999999999999945599,0.90909090909089884658,-69.26515552284581644926,0.03771180458273255820,0.24502849089822179018,0.00623329416265655349,0.11476724293394635623,0.00228001636021841038,0.03628015707492334568,0.00001117864474640965,0.19426567866390331840,0.09831901956977644186,0.86795859202940484067,0.00639389742727887369,0.00000000000000000000,0,,,
38,-69.26943317410892575481,0.24599999999999896949,0.13119999999999870655,0.03799281058728097571,0.19999999999999945599,0.90909090909089884658,-69.26803274472864302425,0.03753935791597997479,0.24641849479027144731,0.00614055803171313381,0.13131962628490156941,0.00259230231699491415,0.03639457392000797903,0.00001133932297819628,0.20049977305583899234,0.10137485756701943018,0.87082276473938702299,0.00641056470864853969,0.00000000000000000000,0,,,
39,-69.24695356014869673800,0.25419999999999898233,0.13119999999999870655,0.03804333561016640802,0.19999999999999945599,0.90909090909089884658,-69.24839282760230219083,0.03756266283775065024,0.25387342948304159052,0.00639695027482502232,0.13239372443312472094,0.00261167129606205148,0.03633807276476276604,0.00001125752965595639,0.19739806828048822585,0.10105609865939477188,0.86847319770876452161,0.00641848140468721188,0.00000000000000000000,0,,,
40,-69.22448844673544954276,0.26239999999999896740,0.13119999999999870655,0.03809389189025499944,0.19999999999999945599,0.90909090909089884658,-69.22300337484324472825,0.03777674664735311549,0.26287266399178926823,0.00660890456077626361,0.13069918901091601149,0.00263050367852401623,0.03639333862755631671,0.00001167151233001750,0.19746665158030174414,0.10108255288025956575,0.86841204230259538832,0.00652324006370685276,0.00000000000000000000,0,,,
41,-69.20203781989864921798,0.27059999999999895248,0.13119999999999870655,0.03814447940735162662,0.19999999999999945599,0.90909090909089884658,-69.20078418136002085248,0.03769669196739235117,0.27102163490486436137,0.00678323081573236914,0.13070725891118920026,0.00262848629781331283,0.03642889611652293247,0.00001185659114790092,0.19613195189996437962,0.09818256211862584626,0.86818122644253348241,0.00669228276011141470,0.00000000000000000000,0,,,
42,-69.17960166568582280888,0.27879999999999899307,0.13119999999999870655,0.03819509814123867725,0.19999999999999945599,0.90909090909089884658,-69.17982592401418173722,0.03732608738769452317,0.27852528056217112917,0.00701070614322297538,0.13074904436143944264,0.00259257430047943891,0.03662019976981230329,0.00001151979334285231,0.20325653898344078763,0.10259250524638802160,0.87179645232640456953,0.00649665004125041939,0.00000000000000000000,0,,,
43,-69.18661334145903651915,0.27879999999999899307,0.14759999999999870446,0.03817927207621250874,0.19999999999999945599,0.90909090909089884658,-69.18478910886351229692,0.03728162752734355545,0.27945524987299763531,0.00702756955511990057,0.14820518058079190649,0.00302444286968261413,0.03659536991796100841,0.00001123939121563479,0.20192239170807566029,0.10080297377740925213,0.87128588030091724814,0.00631887800902936059,0.00000000000000000000,0,,,
44,-69.16420392606153200177,0.28699999999999897815,0.14759999999999870446,0.03822987430161223915,0.19999999999999945599,0.90909090909089884658,-69.16068789427542640169,0.03751585344905354613,0.28825000639470965691,0.00711481836562473293,0.14831308005586046894,0.00297101597198697834,0.03670866524515074836,0.00001032071246445862,0.20238359380062639903,0.10292778675651238773,0.87271966268638934139,0.00577049462442091616,0.00000000000000000000,0,,,
45,-69.14180893821396978183,0.29519999999999896323,0.14759999999999870446,0.03828050766279566391,0.19999999999999945599,0.90909090909089884658,-69.14410275356031831961,0.03766538487439846650,0.29443235311552906630,0.00737177240693010112,0.14811705485780285452,0.00294261467628430988,0.03658874490592554929,0.00001113917958756592,0.19553333077020762509,0.09873024484052612959,0.86906355008052638134,0.00624350660476519995,0.00000000000000000000,0,,,
46,-69.11942836404311663046,0.30339999999999900382,0.14759999999999870446,0.03833117213953018965,0.19999999999999945599,0.90909090909089884658,-69.11938410000873034278,0.03745962448699056979,0.30341007991389529197,0.00767775338815551885,0.14751485566098629376,0.00293661606376441862,0.03662990067080118539,0.00001183251212925590,0.19663333194320456454,0.09862264731340769641,0.86887462881533061854,0.00665411922665391439,0.00000000000000000000,0,,,
47,-69.09706218969358815229,0.31159999999999898890,0.14759999999999870446,0.03838186771156078259,0.19999999999999945599,0.90909090909089884658,-69.09644003894065633631,0.03742668933634200890,0.31187094961476635735,0.00783947729675448131,0.14835788541206096358,0.00299689451387541786,0.03678040156674854816,0.00001149184115590198,0.20109490497765591943,0.10115754986962170736,0.87127740873771541974,0.00642799206163796946,0.00000000000000000000,0,,,
48,-69.10411374124200278857,0.31159999999999898890,0.16399999999999870237,0.03836587766123743942,0.19999999999999945599,0.90909090909089884658,-69.10740588854933719176,0.03760604841959369615,0.31022644264487558852,0.00787773812190049362,0.16395265218357377157,0.00324793620477632598,0.03684330103112715832,0.00001072122705740312,0.20386660031356529377,0.10343317308301619439,0.87319820620114008136,0.00601197876387389411,0.00000000000000000000,0,,,
